"homework","student_id","points","correct","feedback","justification"
"du09_1","2511","3","false","Správně odvozujete oba případy a také uvádíte, že při $k_0=z_0>0$ se populace pouze asymptoticky blíží nule, takže v konečném čase nevymře. Poměr $5$ však platí pro škálované proměnné; v odpovědi je potřeba uvést skutečný počet komárů na jednu žábu. Do množiny v části (b) rovněž patří samostatně stav $(0,0)$.","The recurrence, eigenmode decomposition, strict inequalities, and treatment of the positive equality boundary are correct. The requested physical ratio is not converted from the scaled value 5 to 5000, and the origin is absent from the extinction set."
"du09_1","2518","2","false","Část (a) je založena na správném maticovém rozkladu a správně vede k podmínce $k_0>z_0$. V části (b) ale řešíte jen rovnici $k_1=0$, tedy vymření právě po jednom kroku. Zadání požaduje vymření v libovolném konečném roce, takže nalezená přímka zachycuje jen malou část hledaných stavů. Chybí také převod limitního poměru ze škálovaných jednotek na skutečný počet komárů na žábu.","The dynamical matrix, eigenvalues, growth condition k0>z0, and limiting scaled ratio are correct. Part (b) solves only the one-step equation k1=0 and thus returns the single line z0=2.6k0 instead of all states k0<z0 (plus the origin) that cross zero after some finite number of steps. The actual-unit ratio is also missing."
"du09_1","2760","3","false","Výpočet vlastních čísel a explicitních členů posloupností vede ke správným ostrým podmínkám $k_0>z_0$ a $k_0<z_0$. Správná je i limita škálovaného poměru rovná $5$. Zadání však žádá skutečný počet komárů na jednu žábu, takže je nutné zohlednit různé jednotky obou proměnných. V části (b) navíc chybí nulový počáteční stav $(0,0)$.","Despite its length, the solution obtains the correct spectral formulas and the strict nonzero classifications k0>z0 and k0<z0, and it correctly gets the scaled limiting ratio 5. It never converts that ratio to actual population units, and its equality discussion treats convergence to zero but does not include the exceptional origin in the finite-time extinction set."
"du09_1","2858","3","false","Správně určujete dominantní koeficient, z něj podmínky $k_0>z_0$ a $k_0<z_0$, a správně poznamenáváte, že kladný stav s $k_0=z_0$ klesá k nule pouze asymptoticky. Poměr $5$ je ale jen poměr veličin měřených ve stovkách tisíc a stovkách; chybí jeho převod na skutečné počty. V části (b) také chybí stav $(0,0)$.","The model, eigendecomposition, growth and extinction inequalities, and positive equality-boundary behavior are correct. The limiting ratio is left at the scaled value 5 rather than the requested physical ratio, and the origin is omitted from part (b)."
"du09_1","2862","3","false","Maticový výpočet i podmínka růstu $k_0>z_0$ jsou správné. V části (b) však uvádíte $z_0\geq k_0$, čímž zahrnujete i stavy $z_0=k_0>0$. Ty se vyvíjejí jako násobek $0{,}8^n$ a v žádném konečném roce nedosáhnou nuly. Poměr $5$ je navíc třeba převést ze škálovaných jednotek na skutečný počet komárů na jednu žábu.","The recurrence, eigendata, growth region, and limiting scaled ratio are correct. Part (b) states z0>=k0, incorrectly including every positive equality state, which never reaches zero in finite time. The physical-unit interpretation of the ratio is also absent."
"du09_1","2871","2.5","false","Pro kladné obě souřadnice správně nacházíte rozdělení podle vztahu mezi $k_0$ a $z_0$ a limitu škálovaného poměru. Uvedené množiny ale vylučují osy: do části (a) patří i $z_0=0<k_0$ a do části (b) i $k_0=0<z_0$. Samostatně chybí také $(0,0)$. Hodnotu $5$ je navíc potřeba převést na skutečný počet komárů na žábu.","The interior classification and spectral limit are essentially correct. However, the stated sets use strict positivity and therefore omit valid axis cases z0=0<k0 in part (a) and k0=0<z0 in part (b), as well as the origin. The scaled limit 5 is not converted to actual units."
"du09_1","2874","3","false","Správně určujete vlastní čísla, dominantní směr a výsledných 5000 komárů na jednu žábu. Klasifikace pomocí podílu $z_0/k_0$ ale nepokrývá případy s nulovým jmenovatelem ani druhou osu, a proto není množina počátečních stavů úplná. U hranice $z_0=k_0$ je třeba přesně odlišit kladné stavy, které se k nule jen blíží, od nulového stavu, který podmínku v části (b) splňuje.","The matrix and asymptotic eigendirection are correct, and the answer obtains the actual limiting ratio 5000. The ratio-based classification excludes initial states on the coordinate axes, and the text is internally loose about z0=k0: positive equality approaches zero but does not satisfy finite-time extinction. The origin is not correctly isolated."
"du09_1","2889","3.5","false","Řešení je matematicky správné pro všechny nenulové počáteční stavy. Správně vychází $k_0>z_0$, 5000 komárů na jednu žábu a pro vymření ostrá nerovnost $k_0<z_0$; kladnou rovnost také správně vylučujete. Chybí už jen samostatný nulový stav $(0,0)$ v části (b).","The recurrence, diagonalization, exact growth condition, limiting ratio and unit conversion, and exclusion of positive equality states from finite extinction are correct. Only the degenerate origin is omitted from the extinction set."
"du09_1","2923","3.5","false","Správně sestavujete model, určujete dominantní vlastní směr, podmínku $k_0>z_0$ a převod poměru na 5000 komárů na jednu žábu. V části (b) je správná ostrá nerovnost pro nenulové stavy, ale v konečné množině ještě chybí výjimečný stav $(0,0)$.","The model, eigenmodes, growth set, limiting actual ratio, and nonzero extinction condition are all correct. The final extinction set omits the origin, which satisfies the literal finite-time condition in the problem."
"du09_1","2935","1.5","false","Práce se skutečnými, nikoli škálovanými počty je možná a sestavená matice i vlastní směry ukazují správný základ. Výsledná množina v části (a) ale nepopisuje všechny a právě ty stavy, pro něž počet komárů převyšuje příslušný práh vůči počtu žab. V části (b) zahrnujete i záporné souřadnice, ačkoli zadání připouští jen nezáporné počáteční stavy, a konečná množina není správná. Chybí také jasná odpověď na požadovaný limitní počet komárů na jednu žábu.","Using unscaled population counts is legitimate, and the recurrence and eigendirections in those coordinates show useful progress. However, the final parametrized growth set is not the full half-plane k0>1000z0, the requested limiting ratio is not correctly and clearly supplied, and the extinction set includes inadmissible negative-coordinate regions while missing the exact nonnegative classification. These are major answer-level errors."
"du09_1","2940","1","false","Model a vlastní čísla máte správně, ale při řešení soustavy pro koeficient dominantního vlastního vektoru se obrátí znaménko. Kvůli tomu jsou následné podmínky růstu a vymření zaměněny. Také slovní interpretace limitního poměru neodpovídá měřítkům proměnných. Jde o chybu, která mění oba hlavní závěry úlohy.","The recurrence, eigenvalues, and eigendirections are found correctly, but the coefficient of the dominant eigenvector is solved with the wrong sign. Consequently both main classifications are reversed: growth is claimed for z0>k0 and extinction for k0<z0 in the student's notation where the correct growth condition is k0>z0. The physical ratio is also misstated."
"du09_1","3002","3.5","false","Podmínka růstu i množina stavů v části (b), včetně nulového stavu, jsou určeny správně. Také limita $k_n/z_n=5$ je správná pro použité škálované veličiny. Zadání ale žádá počet skutečných komárů na jednu skutečnou žábu; tento převod v závěru chybí.","The explicit matrix powers support the correct growth condition and the solution correctly gives the scaled limit 5. Part (b) appears to include both z0>k0 and the origin, so its classification is complete. The only substantive omission is the conversion of the scaled ratio to 5000 actual mosquitoes per frog."
